x,y,x-displacement,y-displacement
-26.2017,11.2377,-0.0051658705882353,-0.008759862076470589
-25.883,11.2377,-0.004727370588235299,-0.007742362076470588
-25.5642,11.2377,-0.0042720705882353,-0.005650892076470588
-25.2455,11.2377,-0.0040226705882353,-0.004419402076470588
-24.9267,11.2377,-0.0037527705882352998,-0.0035934820764705884
-24.6079,11.2377,-0.0021900705882352996,-0.002748952076470589
-24.2892,11.2377,-0.0016569705882353014,-0.0031280120764705884
-23.9704,11.2377,-0.0011906705882352986,-0.003785162076470589
47.4316,11.2377,0.0018854294117646997,-0.008766262076470589
47.7504,11.2377,0.0009186294117647029,-0.007561772076470588
48.0692,11.2377,0.00034162941176470174,-0.006452562076470589
48.3879,11.2377,0.0002817294117647001,-0.005291412076470589
48.7067,11.2377,0.0006746294117647017,-0.0038272620764705887
49.0254,11.2377,0.0012530294117647015,-0.001808502076470589
49.3442,11.2377,0.0018615294117646994,0.0007169479235294115
49.6629,11.2377,0.002357229411764701,0.0034859379235294115
49.9817,11.2377,0.002758029411764701,0.006049647923529411
50.3005,11.2377,0.0031833294117646974,0.007951487923529411
50.6192,11.2377,0.003700229411764698,0.008902177923529412
50.938,11.2377,0.0042058294117647,0.00889618792352941
51.2567,11.2377,0.004470729411764698,0.008211047923529412
51.5755,11.2377,0.004255329411764701,0.007209447923529412
51.8943,11.2377,0.0034415294117646975,0.006180947923529412
52.213,11.2377,0.0020865294117647024,0.005286827923529412
52.5318,11.2377,0.00037632941176470036,0.004552417923529411
52.8505,11.2377,-0.0014508705882353007,0.003938207923529412
53.1693,11.2377,-0.0031690705882353003,0.003399397923529411
53.4881,11.2377,-0.004625270588235298,0.0029166219235294112
53.8068,11.2377,-0.005767870588235299,0.0024428809235294115
54.1256,11.2377,-0.006654170588235298,0.0018849609235294113
54.4443,11.2377,-0.0074044705882353005,0.0011571879235294114
54.7631,11.2377,-0.008158370588235299,0.00022047792352941154
55.0819,11.2377,-0.008984070588235301,-0.0008693120764705887
55.4006,11.2377,-0.0097910705882353,-0.0019447020764705885
55.7194,11.2377,-0.0103546705882353,-0.002806332076470589
56.0381,11.2377,-0.010444470588235298,-0.003347302076470589
56.3569,11.2377,-0.009922670588235299,-0.0036190520764705883
56.6757,11.2377,-0.008832770588235301,-0.0037959920764705887
56.9944,11.2377,-0.007412470588235298,-0.004099182076470588
57.3132,11.2377,-0.0060141705882353,-0.004724232076470589
57.6319,11.2377,-0.0049467705882353,-0.0057489420764705885
57.9507,11.2377,-0.0043737705882353,-0.007087742076470588
58.2694,11.2377,-0.0042854705882353,-0.008509362076470588
58.5882,11.2377,-0.004534870588235301,-0.009691062076470589
58.907,11.2377,-0.004913370588235301,-0.010286162076470588
59.2257,11.2377,-0.0052579705882353014,-0.010046262076470589
59.5445,11.2377,-0.0054900705882353,-0.008960662076470588
59.8632,11.2377,-0.0055838705882352985,-0.007285462076470588
60.182,11.2377,-0.005513870588235301,-0.005440282076470588
60.5008,11.2377,-0.005245770588235301,-0.0038357820764705884
60.8195,11.2377,-0.004806470588235301,-0.0027763420764705883
61.1383,11.2377,-0.004317370588235298,-0.0022699220764705887
61.457,11.2377,-0.0037633705882352993,-0.0021536620764705887
61.7758,11.2377,-0.0031948705882352997,-0.0022366920764705883
-30.0269,10.919,-0.010366070588235299,-0.006944522076470588
-29.7081,10.919,-0.0102033705882353,-0.007063692076470588
-29.3893,10.919,-0.0099580705882353,-0.007190072076470589
-29.0706,10.919,-0.009673170588235299,-0.007251852076470588
-28.7518,10.919,-0.0093570705882353,-0.0073291920764705885
-28.4331,10.919,-0.009025370588235299,-0.007452272076470588
-28.1143,10.919,-0.0086727705882353,-0.0076652920764705874
-27.7955,10.919,-0.0082579705882353,-0.007971662076470588
-27.4768,10.919,-0.007717970588235298,-0.008339662076470588
-27.158,10.919,-0.007026770588235299,-0.008676262076470587
-26.8393,10.919,-0.006248070588235299,-0.008835562076470588
-26.5205,10.919,-0.0053791705882353,-0.008507462076470589
-26.2017,10.919,-0.0047499705882353,-0.007877962076470589
-25.883,10.919,-0.004272570588235301,-0.006915062076470588
-25.5642,10.919,-0.0037834705882353013,-0.0052847920764705885
