x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
-26.2017;10.6002;0.0280344;0.00401428;0.983745;100;0.00120884;0.00102709
-25.883;10.6002;0.0283162;0.00466708;0.979505;100;0.00141946;0.0010996
-25.5642;10.6002;0.0286021;0.00550565;0.978006;100;0.00149185;0.00132982
-25.2455;10.6002;0.0289293;0.00606713;0.977251;100;0.00147645;0.00179409
-24.9267;10.6002;0.0293177;0.00634024;0.977313;100;0.00138234;0.002027
-24.6079;10.6002;0.0299997;0.00637336;0.979434;100;0.00137427;0.00209454
-24.2892;10.6002;0.0303958;0.00596898;0.982837;100;0.00144106;0.00207267
-23.9704;10.6002;0.03065;0.00542423;0.983817;100;0.00149212;0.00184126
-23.6517;10.6002;0.0308314;0.00427593;0.986443;100;0.00172066;0.00154479
-23.3329;10.6002;0.0307786;0.00387255;0.986288;100;0.00169692;0.00148607
-23.0141;10.6002;0.0303076;0.00349656;0.985121;100;0.00135235;0.00157953
-22.6954;10.6002;0.0303757;0.00358923;0.984752;100;0.00131209;0.00170742
-22.3766;10.6002;0.0306429;0.00372452;0.982314;100;0.00160522;0.00206643
34.6813;10.6002;0.0385448;-0.0146289;0.865492;100;0.00647756;0.00458459
35;10.6002;0.0387363;-0.0141875;0.854955;2.14054;0.00634256;0.00502885
35.3188;10.6002;0.0391476;-0.0136313;0.890548;2.72246;0.00502296;0.00486764
35.6375;10.6002;0.039874;-0.0130638;0.933954;2.7115;0.0041161;0.00429153
35.9563;10.6002;0.0409088;-0.0125595;0.953874;2.62636;0.00393428;0.00339156
36.2751;10.6002;0.0421348;-0.012145;0.961574;2.17411;0.00402199;0.002815
36.5938;10.6002;0.0432174;-0.0118845;0.965287;100;0.00421455;0.00276713
36.9126;10.6002;0.0438358;-0.0117433;0.967656;1.80553;0.00361324;0.00303172
37.2313;10.6002;0.0438127;-0.0116534;0.96885;2.22362;0.00287193;0.00320763
37.5501;10.6002;0.0431516;-0.0115217;0.972526;2.82659;0.0023898;0.00284924
37.8689;10.6002;0.0420079;-0.0112644;0.973525;100;0.00229593;0.00253041
38.1876;10.6002;0.040631;-0.0108656;0.97198;100;0.00231593;0.0026321
38.5064;10.6002;0.0393068;-0.010419;0.96627;100;0.00220691;0.00311018
38.8251;10.6002;0.0382727;-0.0101057;0.958898;100;0.00200698;0.00344943
39.1439;10.6002;0.0379598;-0.00818934;0.95055;100;0.00210975;0.00361702
39.4627;10.6002;0.0379325;-0.00845163;0.947133;3.57452;0.00247632;0.003497
39.7814;10.6002;0.03815;-0.00889278;0.945537;3.36281;0.0027108;0.0029718
40.1002;10.6002;0.0383841;-0.00929114;0.945057;100;0.00286508;0.00289887
40.4189;10.6002;0.0384042;-0.00939989;0.950106;100;0.00292381;0.00271054
40.7377;10.6002;0.0380593;-0.00909608;0.955922;100;0.00284155;0.00245927
41.0565;10.6002;0.0373053;-0.00848832;0.959734;100;0.00293498;0.0023853
41.3752;10.6002;0.0362765;-0.00785054;0.962681;100;0.00291304;0.00238146
41.694;10.6002;0.0352211;-0.00751306;0.961057;100;0.00301975;0.00235783
42.0127;10.6002;0.0343512;-0.00766936;0.957447;3.26474;0.0031644;0.00241389
42.3315;10.6002;0.0337714;-0.00824952;0.956195;100;0.00343103;0.00252219
42.6502;10.6002;0.0334974;-0.00897403;0.959059;100;0.00343996;0.00305341
42.969;10.6002;0.0334793;-0.00953875;0.963009;100;0.00332761;0.00350589
43.2878;10.6002;0.0336135;-0.00976323;0.963872;100;0.00323829;0.00327007
43.6065;10.6002;0.033838;-0.00963857;0.961605;100;0.00309191;0.00302451
43.9253;10.6002;0.0341461;-0.00930451;0.957949;100;0.00286645;0.00307769
44.244;10.6002;0.0345087;-0.00895051;0.953663;100;0.00280236;0.00285505
44.5628;10.6002;0.0348324;-0.00870731;0.949059;100;0.0027456;0.00267486
44.8816;10.6002;0.0350264;-0.0085872;0.948168;100;0.00268227;0.00238651
45.2003;10.6002;0.0350319;-0.00849322;0.951932;100;0.00249128;0.0020501
45.5191;10.6002;0.0348244;-0.00829034;0.957686;100;0.00223429;0.00194816
45.8378;10.6002;0.0344283;-0.00789093;0.960818;100;0.002419;0.00218515
46.1566;10.6002;0.0338967;-0.00728342;0.959231;100;0.00249217;0.00269304
46.4754;10.6002;0.0332544;-0.0064835;0.956722;100;0.00228143;0.00282379
46.7941;10.6002;0.0325151;-0.00551641;0.956451;100;0.00196303;0.00275901
47.1129;10.6002;0.0317299;-0.00443256;0.958702;100;0.00191398;0.00281981
47.4316;10.6002;0.0312913;-0.00339571;0.95608;100;0.00204807;0.00291282
47.7504;10.6002;0.0308659;-0.00249051;0.95808;100;0.00228167;0.00234967
48.0692;10.6002;0.0307225;-0.00162164;0.962646;100;0.00242479;0.00190819
48.3879;10.6002;0.0308571;-0.000723789;0.964672;100;0.00227026;0.00196008
48.7067;10.6002;0.0311431;0.000359748;0.967852;100;0.00231073;0.00193
49.0254;10.6002;0.0313694;0.00181105;0.967236;100;0.00280122;0.00198429
49.3442;10.6002;0.031378;0.00369178;0.968578;100;0.00259938;0.00211162
49.6629;10.6002;0.0311466;0.00588843;0.968125;100;0.00215307;0.00218966
49.9817;10.6002;0.0308122;0.00810567;0.969861;100;0.00186255;0.00243989
50.3005;10.6002;0.030587;0.00996384;0.969177;100;0.00177192;0.00277725
50.6192;10.6002;0.0306336;0.0111643;0.970894;100;0.00171785;0.00305262
50.938;10.6002;0.0309738;0.0116407;0.972829;100;0.00170929;0.00286508
51.2567;10.6002;0.0314779;0.0115854;0.97371;100;0.00174658;0.00220647
51.5755;10.6002;0.0319293;0.0113268;0.97399;100;0.00189458;0.00203355
51.8943;10.6002;0.0321346;0.0111564;0.973183;100;0.00227969;0.00225465
52.213;10.6002;0.0319859;0.0112168;0.973639;100;0.00262634;0.00233726
52.5318;10.6002;0.0314696;0.0114819;0.973495;100;0.00256266;0.0022206
52.8505;10.6002;0.0306538;0.0118299;0.977275;100;0.00222475;0.00204098
53.1693;10.6002;0.0296745;0.0121359;0.981276;100;0.00183178;0.00175298
53.4881;10.6002;0.0286779;0.0123235;0.983468;100;0.00158825;0.00153422
53.8068;10.6002;0.0277537;0.0123336;0.983801;100;0.00163421;0.0014656
54.1256;10.6002;0.0269064;0.0120851;0.982373;100;0.00179371;0.00147856
54.4443;10.6002;0.0260784;0.0114896;0.980171;100;0.00190267;0.00156889
54.7631;10.6002;0.0251703;0.0105086;0.977276;100;0.00191776;0.00180396
55.0819;10.6002;0.0241105;0.00920466;0.97793;2.25111;0.00190193;0.00213241
55.4006;10.6002;0.0229442;0.00775955;0.976827;2.02194;0.00196798;0.00266569
55.7194;10.6002;0.0218377;0.00641383;0.976415;1.91746;0.0023518;0.00252017
56.0381;10.6002;0.0209917;0.00534899;0.976974;1.84769;0.0025316;0.00186521
56.3569;10.6002;0.0205664;0.00460595;0.976342;1.93588;0.00262934;0.00161061
56.6757;10.6002;0.0206087;0.00409343;0.978016;100;0.00218315;0.00152844
56.9944;10.6002;0.0210156;0.00365754;0.978361;100;0.00173593;0.00137207
57.3132;10.6002;0.0215719;0.00315631;0.978801;100;0.00138861;0.00135077
57.6319;10.6002;0.0220571;0.00252537;0.983708;100;0.00110188;0.00141594
57.9507;10.6002;0.0223349;0.00180164;0.982712;100;0.00107662;0.00144469
58.2694;10.6002;0.0223843;0.00108955;0.98519;1.86542;0.00112045;0.00155852
58.5882;10.6002;0.0222781;0.000514244;0.980137;100;0.00119206;0.0016964
58.907;10.6002;0.022129;0.000189436;0.981843;100;0.00130964;0.00183384
59.2257;10.6002;0.0220144;0.000178386;0.979427;100;0.00138785;0.0019161
59.5445;10.6002;0.0219474;0.000456514;0.981131;100;0.00140106;0.00224664
59.8632;10.6002;0.0219087;0.000916618;0.981001;100;0.00143798;0.00264891
60.182;10.6002;0.0218997;0.00140651;0.978611;100;0.00176307;0.00258694
60.5008;10.6002;0.0219705;0.00179959;0.975737;100;0.00197889;0.00227864
60.8195;10.6002;0.022179;0.00203956;0.9702;100;0.00226645;0.00216371
61.1383;10.6002;0.0224546;0.00211791;0.967797;100;0.00294595;0.00236263
61.457;10.6002;0.0228411;0.00212375;0.960265;2.34147;0.00340689;0.00296522
61.7758;10.6002;0.0232991;0.00212172;0.952679;2.47929;0.0037916;0.00394404
62.0946;10.6002;0.0242528;0.00174155;0.942658;100;0.00432194;0.00505426
-30.3456;10.2814;0.0237893;0.0033164;0.983347;100;0.0013659;0.000942515
-30.0269;10.2814;0.0240244;0.00323508;0.979944;100;0.0015243;0.000962422
-29.7081;10.2814;0.0242193;0.00308107;0.979281;100;0.00138923;0.00108384
-29.3893;10.2814;0.0244479;0.002951;0.980091;100;0.00113891;0.00120625
-29.0706;10.2814;0.0247194;0.0028501;0.98271;100;0.000979578;0.00127591
-28.7518;10.2814;0.025013;0.00281798;0.984885;100;0.000907764;0.00126071
-28.4331;10.2814;0.0253191;0.00287111;0.985487;100;0.000940669;0.00120969
-28.1143;10.2814;0.0256498;0.00298704;0.984774;100;0.00101541;0.00118695
-27.7955;10.2814;0.0260222;0.00312065;0.984317;100;0.00105219;0.00114433
-27.4768;10.2814;0.0264525;0.00323789;0.984797;100;0.00104523;0.00107041
-27.158;10.2814;0.0269407;0.00334208;0.985509;100;0.00105701;0.00105645
