x,ux
-14.86233414352313,0.1331564666362841
-14.822488743674542,0.1340611975523026
-14.782643343825956,0.1347452556718135
-14.742797943977369,0.1352031975615051
-14.70295254412878,0.135369588023033
-14.663107144280191,0.1354246968478873
-14.623261744431604,0.1355221181543656
-14.583416344583018,0.1352272607667035
-14.54357094473443,0.1347432606962542
-14.503725544885842,0.1343006991181363
-14.463880145037256,0.1339437979905806
-14.424034745188669,0.1335493818226267
-14.38418934534008,0.1329857632275947
-14.344343945491492,0.1323244193298088
-14.304498545642904,0.1316655359018793
-14.264653145794318,0.1312120019581853
-14.22480774594573,0.1310096069377542
-14.184962346097144,0.1309426517580312
-14.145116946248557,0.1307889151414794
-14.105271546399967,0.1309555620998649
-14.06542614655138,0.1313450573281059
-14.025580746702792,0.1316293128456528
-13.985735346854206,0.1317502273643127
-13.945889947005618,0.1317665861638988
-13.90604454715703,0.1317706521140862
-13.866199147308444,0.1317720295972105
-13.826353747459857,0.1317867544168147
-13.786508347611267,0.1318273474195044
-13.74666294776268,0.1319848364900843
-13.706817547914092,0.1322878257781214
-13.666972148065506,0.1326164457521534
-13.627126748216918,0.1328762295695065
-13.58728134836833,0.1330731621568586
-13.547435948519745,0.1334420141380028
-13.507590548671155,0.1339197537851494
-13.467745148822567,0.134395393958017
-13.42789974897398,0.1348488899021765
-13.388054349125392,0.135241140096666
-13.348208949276806,0.1355196291848583
-13.308363549428218,0.1355920182980094
-13.26851814957963,0.1359620292649548
-13.228672749731045,0.1366085438444167
-13.188827349882455,0.1374960989708581
-13.148981950033868,0.1386231461632497
-13.10913655018528,0.1396532755429946
-13.069291150336692,0.1403750956998777
-13.029445750488106,0.1413431053406599
-12.98960035063952,0.1421951974015642
-12.94975495079093,0.1430345786181908
-12.909909550942343,0.144099943066266
-12.870064151093755,0.1452327756877795
-12.830218751245168,0.1463310002332812
-12.79037335139658,0.1473554201829731
-12.750527951547992,0.1476741982775793
-12.710682551699406,0.1483464290419888
-12.67083715185082,0.1485899775582428
-12.630991752002233,0.1486224386605574
-12.591146352153643,0.1486507768133829
-12.551300952305056,0.1487185109835623
-12.511455552456468,0.1490799340557191
-12.47161015260788,0.1492807045960519
-12.431764752759292,0.1495658436027752
-12.391919352910708,0.1496895225875671
-12.35207395306212,0.1498743048237748
-12.312228553213531,0.1495565337168319
-12.272383153364943,0.1492211403257819
-12.232537753516356,0.1488181077633886
-12.192692353667768,0.1482216005712794
-12.15284695381918,0.1477802644781479
-12.113001553970593,0.1475318045220646
-12.073156154122008,0.1475618431540572
-12.03331075427342,0.1477734530615955
-11.993465354424831,0.1478979110368439
-11.953619954576244,0.149125561996725
-11.913774554727656,0.1508616657274821
-11.873929154879068,0.15216997069926
-11.83408375503048,0.1527738593009386
-11.794238355181893,0.1528437309449316
-11.754392955333309,0.1525658498492907
-11.71454755548472,0.1522412388261445
-11.674702155636131,0.1519773035596513
-11.634856755787544,0.1516172484707351
-11.595011355938956,0.1512767346424164
-11.555165956090368,0.1508941553294476
-11.51532055624178,0.1505268708290999
-11.475475156393191,0.1503299572415151
-11.435629756544609,0.1502046632765085
-11.39578435669602,0.1501918099339765
-11.355938956847432,0.1502752474117726
-11.316093556998844,0.1506217936661874
-11.276248157150256,0.151092759896316
-11.236402757301668,0.1511491322056912
-11.19655735745308,0.1511156736155969
-11.156711957604497,0.1510808375423784
-11.116866557755907,0.1508146603033519
-11.07702115790732,0.1504831998641189
-11.037175758058732,0.1502618810755254
-10.997330358210144,0.1502618810755254
-10.957484958361556,0.1503680137752793
-10.917639558512969,0.1504947517225955
-10.87779415866438,0.1511816883068419
-10.837948758815797,0.1516747512662606
-10.798103358967207,0.1521032720163946
-10.75825795911862,0.1522411913267264
-10.718412559270032,0.1521032720163946
-10.678567159421444,0.1518924315994292
-10.638721759572856,0.1514876225587998
-10.598876359724269,0.1511732904097257
-10.55903095987568,0.1507871296406338
-10.519185560027095,0.1504041988319713
-10.479340160178507,0.1499487269120197
-10.43949476032992,0.1499310096290765
-10.399649360481332,0.1499487269120197
-10.359803960632744,0.1499487269120197
-10.319958560784157,0.1495260010908912
-10.280113160935567,0.1487700383522935
-10.24026776108698,0.148002875250913
-10.200422361238395,0.1464366294392035
-10.160576961389808,0.1448623467259551
-10.12073156154122,0.143651130564729
-10.080886161692632,0.142517024958811
